"11/10/2019 - 07:58","gateway_temp","21.8807"
"11/10/2019 - 07:58","remote_e_raw","4095"
"11/10/2019 - 07:58","remote_soil_temp","21"
"11/10/2019 - 07:58","gateway_pressure","1023.31"
"11/10/2019 - 07:58","remote_ec_raw","0"
"11/10/2019 - 07:58","remote_vwc","0.497181"
"11/10/2019 - 07:58","remote_battery","3.35801"
"11/10/2019 - 07:58","remote_temp_raw","610"
"11/10/2019 - 07:58","remote_soil_capacitive","2.06894"
"11/10/2019 - 07:58","gateway_humidity","58.6791"
"11/10/2019 - 07:58","remote_soil_ec","0"
"11/10/2019 - 07:59","gateway_temp","21.8857"
"11/10/2019 - 07:59","remote_e_raw","4095"
"11/10/2019 - 07:59","remote_soil_temp","21"
"11/10/2019 - 07:59","gateway_pressure","1023.35"
"11/10/2019 - 07:59","remote_ec_raw","0"
"11/10/2019 - 07:59","remote_vwc","0.497181"
"11/10/2019 - 07:59","remote_battery","3.36123"
"11/10/2019 - 07:59","remote_temp_raw","610"
"11/10/2019 - 07:59","remote_soil_capacitive","2.06733"
"11/10/2019 - 07:59","gateway_humidity","59.4684"
"11/10/2019 - 07:59","remote_soil_ec","0"
"11/10/2019 - 08:01","gateway_temp","21.901"
"11/10/2019 - 08:01","remote_e_raw","4095"
"11/10/2019 - 08:01","remote_soil_temp","21"
"11/10/2019 - 08:01","gateway_pressure","1023.32"
"11/10/2019 - 08:01","remote_ec_raw","0"
"11/10/2019 - 08:01","remote_vwc","0.497181"
"11/10/2019 - 08:01","remote_battery","3.35801"
"11/10/2019 - 08:01","remote_temp_raw","610"
"11/10/2019 - 08:01","remote_soil_capacitive","2.07539"
"11/10/2019 - 08:01","gateway_humidity","58.676"
"11/10/2019 - 08:01","remote_soil_ec","0"
